0	27
1	186
2	187
3	193
4	191
5	194
6	199
7	202
8	204
9	209
10	211
11	216
12	215
13	219
14	229
15	235
16	231
17	240
18	244
19	246
20	244
21	252
22	256
23	257
24	253
25	283
26	271
27	341
28	351
29	369
30	358
31	380
32	351
33	362
34	381
35	369
36	393
37	388
38	413
39	410
40	394
41	405
42	404
43	407
44	404
45	422
46	415
47	430
48	432
49	447
50	428
51	446
52	468
53	452
54	457
55	495
56	482
57	480
58	465
59	471
60	485
61	478
62	505
63	502
64	494
65	508
66	492
67	506
68	525
69	512
70	514
71	515
72	514
73	538
74	525
75	528
76	517
77	529
78	535
79	528
80	538
81	556
82	545
83	570
84	550
85	552
86	564
87	560
88	602
89	570
90	578
91	560
92	586
93	612
94	580
95	583
96	651
97	590
98	596
99	618
100	644
101	665
102	687
103	619
104	619
105	625
106	621
107	624
108	702
109	675
110	638
111	665
112	632
113	696
114	646
115	668
116	704
117	651
118	703
119	654
120	719
121	702
122	705
123	674
124	674
125	678
126	692
127	688
128	686
129	708
130	714
131	695
132	689
133	725
134	731
135	744
136	718
137	705
138	717
139	709
140	717
141	714
142	824
143	734
144	770
145	741
146	787
147	765
148	729
149	751
150	743
151	749
152	802
153	784
154	780
155	789
156	854
157	806
158	816
159	822
160	816
161	808
162	844
163	803
164	810
165	839
166	801
167	821
168	799
169	823
170	843
171	833
172	817
173	844
174	848
175	850
176	854
177	866
178	856
179	864
180	885
181	842
182	874
183	878
184	868
185	870
186	861
187	855
188	892
189	873
190	867
191	886
192	886
193	898
194	920
195	908
196	901
197	936
198	896
199	918
200	928
201	936
202	914
203	907
204	925
205	970
206	937
207	961
208	922
209	923
210	935
211	951
212	933
213	928
214	960
215	938
216	1001
217	972
218	951
219	997
220	988
221	954
222	982
223	979
224	1007
225	1006
226	981
227	1015
228	998
229	1013
230	1002
231	1043
232	1028
233	1021
234	1010
235	1008
236	1000
237	1033
238	1007
239	1010
240	1044
241	1032
242	1020
243	1038
244	1031
245	1123
246	1057
247	1059
248	1042
249	1073
250	1052
251	1075
252	1090
253	1094
254	1054
255	1056
256	1066
257	1061
258	1071
259	1080
260	1084
261	1141
262	1121
263	1080
264	1099
265	1129
266	1087
267	1099
268	1101
269	1108
270	1112
271	1106
272	1147
273	1150
274	1116
275	1123
276	1176
277	1158
278	1116
279	1121
280	1186
281	1168
282	1154
283	1129
284	1189
285	1178
286	1155
287	1197
288	1203
289	1167
290	1177
291	1167
292	1199
293	1167
294	1186
295	1183
296	1194
297	1213
298	1243
299	1188
300	1218
301	1252
302	1194
303	1265
304	1205
305	1250
306	1218
307	1234
308	1271
309	1246
310	1256
311	1238
312	1306
313	1254
314	1247
315	1227
316	1298
317	1329
318	1296
319	1252
320	1298
321	1345
322	1251
323	1307
324	1299
325	1297
326	1339
327	1270
328	1323
329	1308
330	1268
331	1270
332	1345
333	1379
334	1307
335	1278
336	1355
337	1303
338	1391
339	1373
340	1304
341	1351
342	1328
343	1331
344	1341
345	1395
346	1362
347	1320
348	1382
349	1391
350	1336
351	1412
352	1395
353	1362
354	1373
355	1385
356	1487
357	1478
358	1449
359	1414
360	1400
361	1382
362	1482
363	1405
364	1504
365	1433
366	1389
367	1401
368	1413
369	1433
370	1427
371	1466
372	1457
373	1437
374	1434
375	1444
376	1432
377	1474
378	1475
379	1413
380	1435
381	1466
382	1498
383	1483
384	1502
385	1528
386	1467
387	1470
388	1545
389	1575
390	1443
391	1495
392	1508
393	1514
394	1517
395	1583
396	1542
397	1545
398	1491
399	1543
400	1554
401	1543
402	1492
403	1539
404	1628
405	1637
406	1623
407	1559
408	1533
409	1541
410	1636
411	1546
412	1685
413	1587
414	1632
415	1575
416	1569
417	1613
418	1621
419	1652
420	1573
421	1619
422	1584
423	1581
424	1646
425	1639
426	1563
427	1592
428	1607
429	1618
430	1637
431	1590
432	1705
433	1680
434	1657
435	1655
436	1707
437	1689
438	1654
439	1648
440	1637
441	1754
442	1679
443	1732
444	1813
445	1658
446	1651
447	1671
448	1678
449	1659
450	1688
451	1673
452	1727
453	1710
454	1699
455	1780
456	1745
457	1784
458	1803
459	1720
460	1744
461	1797
462	1741
463	1822
464	1803
465	1775
466	1734
467	1759
468	1765
469	1749
470	1790
471	1750
472	1904
473	1811
474	1774
475	1771
476	1919
477	1975
478	1876
479	1867
480	1922
481	1947
482	1809
483	1908
484	1854
485	1906
486	1830
487	1769
488	1801
489	1828
490	1817
491	1824
492	1988
493	1973
494	1896
495	1974
496	1945
497	1861
498	1808
499	1886
500	1898
501	2041
502	1940
503	1944
504	1886
505	2034
506	1937
507	1855
508	1884
509	1859
510	1872
511	1891
512	1904
513	1909
514	2036
515	2074
516	1974
517	2117
518	1948
519	1962
520	2108
521	2154
522	2096
523	2103
524	1987
525	1924
526	2119
527	1914
528	2147
529	2005
530	1964
531	2137
532	1961
533	1989
534	2110
535	2044
536	2020
537	2003
538	2030
539	2012
540	1968
541	2041
542	1977
543	2074
544	2067
545	2036
546	1950
547	2162
548	2096
549	2103
550	2060
551	2049
552	2143
553	2228
554	2041
555	2132
556	2172
557	2222
558	2183
559	2193
560	2103
561	2359
562	2164
563	2167
564	2181
565	2187
566	2120
567	2218
568	2323
569	2087
570	2218
571	2205
572	2299
573	2271
574	2070
575	2251
576	2125
577	2214
578	2068
579	2159
580	2196
581	2140
582	2061
583	2301
584	2218
585	2186
586	2188
587	2348
588	2346
589	2344
590	2178
591	2213
592	2318
593	2089
594	2305
595	2314
596	2232
597	2340
598	2180
599	2295
600	2323
601	2298
602	2244
603	2318
604	2193
605	2260
606	2209
607	2400
608	2174
609	2273
610	2262
611	2388
612	2412
613	2403
614	2295
615	2445
616	2360
617	2450
618	2357
619	2329
620	2424
621	2274
622	2347
623	2364
624	2260
625	2437
626	2371
627	2423
628	2412
629	2467
630	2386
631	2413
632	2504
633	2436
634	2458
635	2374
636	2364
637	2324
638	2470
639	2529
640	2513
641	2416
642	2448
643	2256
644	2491
645	2400
646	2453
647	2420
648	2452
649	2507
650	2427
651	2463
652	2488
653	2489
654	2397
655	2472
656	2534
657	2616
658	2500
659	2458
660	2505
661	2535
662	2566
663	2425
664	2478
665	2648
666	2600
667	2592
668	2584
669	2520
670	2587
671	2544
672	2619
673	2599
674	2510
675	2510
676	2578
677	2562
678	2631
679	2613
680	2540
681	2550
682	2515
683	2644
684	2635
685	2455
686	2595
687	2562
688	2612
689	2551
690	2618
691	2508
692	2605
693	2611
694	2675
695	2633
696	2616
697	2744
698	2627
699	2583
700	2712
701	2675
702	2672
703	2620
704	2637
705	2757
706	2496
707	2565
708	2725
709	2667
710	2598
711	2611
712	2690
713	2747
714	2606
715	2670
716	2657
717	2660
718	2711
719	2707
720	2718
721	2724
722	2612
723	2651
724	2820
725	2685
726	2684
727	2716
728	2736
729	2727
730	2709
731	2754
732	2825
733	2686
734	2793
735	2711
736	2771
737	2714
738	2730
739	2782
740	2771
741	2578
742	2722
743	2696
744	2788
745	2851
746	2749
747	2764
748	2872
749	2800
750	2880
751	2729
752	2870
753	2705
754	2751
755	2695
756	2759
757	2811
758	2773
759	2820
760	2917
761	2866
762	2757
763	2722
764	2835
765	2834
766	2791
767	2775
768	2821
769	2773
770	2859
771	2687
772	2880
773	2861
774	2834
775	2810
776	2876
777	2831
778	2792
779	2897
780	2937
781	2915
782	2788
783	2802
784	2888
785	2974
786	2912
787	2818
788	2886
789	3063
790	2968
791	2818
792	2879
793	2943
794	2800
795	2850
796	2913
797	2887
798	2869
799	2871
800	2961
801	2988
802	2991
803	2911
804	2866
805	2934
806	2856
807	2863
808	2988
809	3044
810	2917
811	3037
812	3073
813	3082
814	2882
815	2821
816	2992
817	2918
818	2915
819	2875
820	3059
821	2966
822	2902
823	2969
824	3113
825	2982
826	3001
827	3033
828	2937
829	3042
830	3065
831	2975
832	2971
833	3057
834	2969
835	3001
836	3053
837	3038
838	3007
839	2958
840	3023
841	3083
842	2975
843	3127
844	3269
845	2999
846	3087
847	2960
848	2940
849	3018
850	3132
851	3067
852	3187
853	2979
854	3140
855	3013
856	3132
857	3042
858	3081
859	3090
860	3187
861	3123
862	3043
863	3023
864	3066
865	3012
866	3097
867	3137
868	3147
869	3183
870	3090
871	3098
872	3239
873	3154
874	3045
875	3139
876	3097
877	3360
878	3143
879	3107
880	3239
881	3283
882	3168
883	3202
884	3132
885	3170
886	3152
887	3210
888	3175
889	3186
890	3195
891	3155
892	3251
893	3147
894	3142
895	3203
896	3179
897	3254
898	3110
899	3171
900	3299
901	3287
902	3226
903	3333
904	3216
905	3235
906	3231
907	3359
908	3221
909	3327
910	3213
911	3285
912	3238
913	3266
914	3209
915	3224
916	3433
917	3276
918	3330
919	3240
920	3362
921	3251
922	3318
923	3405
