0	33
1	185
2	189
3	199
4	210
5	211
6	227
7	232
8	233
9	223
10	247
11	246
12	251
13	246
14	270
15	255
16	258
17	272
18	277
19	276
20	273
21	288
22	293
23	288
24	279
25	308
26	299
27	373
28	383
29	382
30	370
31	434
32	431
33	443
34	450
35	428
36	455
37	449
38	440
39	504
40	522
41	524
42	514
43	516
44	506
45	524
46	519
47	528
48	559
49	561
50	585
51	531
52	561
53	536
54	545
55	560
56	551
57	568
58	524
59	499
60	555
61	515
62	622
63	554
64	558
65	585
66	591
67	573
68	597
69	581
70	593
71	583
72	572
73	569
74	575
75	627
76	576
77	603
78	599
79	632
80	595
81	672
82	657
83	612
84	607
85	610
86	641
87	570
88	584
89	604
90	615
91	572
92	602
93	637
94	586
95	595
96	652
97	599
98	604
99	615
100	655
101	679
102	685
103	625
104	656
105	636
106	630
107	631
108	684
109	686
110	642
111	651
112	628
113	693
114	646
115	666
116	703
117	645
118	705
119	649
120	714
121	706
122	707
123	670
124	671
125	672
126	699
127	689
128	680
129	710
130	712
131	689
132	692
133	718
134	732
135	743
136	710
137	701
138	710
139	701
140	709
141	719
142	831
143	730
144	771
145	735
146	784
147	743
148	794
149	767
150	749
151	754
152	801
153	791
154	789
155	830
156	822
157	836
158	812
159	824
160	818
161	835
162	823
163	822
164	810
165	843
166	797
167	817
168	796
169	821
170	839
171	856
172	814
173	851
174	843
175	860
176	860
177	862
178	863
179	869
180	883
181	838
182	877
183	882
184	857
185	875
186	856
187	851
188	903
189	869
190	863
191	877
192	880
193	894
194	918
195	914
196	891
197	944
198	891
199	921
200	931
201	934
202	908
203	902
204	903
205	970
206	939
207	956
208	916
209	921
210	928
211	964
212	928
213	924
214	971
215	934
216	973
217	989
218	947
219	984
220	996
221	961
222	983
223	976
224	1012
225	1009
226	977
227	1008
228	1003
229	1007
230	1015
231	1019
232	1031
233	1022
234	1002
235	1001
236	994
237	1038
238	1003
239	1005
240	1055
241	1032
242	1016
243	1041
244	1032
245	1113
246	1070
247	1075
248	1050
249	1079
250	1051
251	1065
252	1089
253	1092
254	1073
255	1049
256	1061
257	1055
258	1053
259	1070
260	1079
261	1139
262	1113
263	1073
264	1093
265	1142
266	1080
267	1098
268	1102
269	1105
270	1105
271	1099
272	1140
273	1136
274	1106
275	1111
276	1166
277	1155
278	1105
279	1108
280	1189
281	1161
282	1142
283	1120
284	1178
285	1168
286	1146
287	1165
288	1201
289	1159
290	1163
291	1164
292	1191
293	1168
294	1181
295	1180
296	1185
297	1205
298	1233
299	1180
300	1218
301	1249
302	1188
303	1241
304	1200
305	1195
306	1208
307	1236
308	1258
309	1238
310	1246
311	1216
312	1301
313	1254
314	1230
315	1214
316	1272
317	1326
318	1287
319	1244
320	1287
321	1343
322	1246
323	1295
324	1304
325	1284
326	1330
327	1289
328	1318
329	1322
330	1261
331	1266
332	1360
333	1384
334	1306
335	1278
336	1329
337	1299
338	1392
339	1365
340	1300
341	1332
342	1317
343	1337
344	1343
345	1389
346	1348
347	1327
348	1386
349	1394
350	1334
351	1415
352	1400
353	1367
354	1372
355	1417
356	1488
357	1463
358	1403
359	1413
360	1403
361	1399
362	1478
363	1425
364	1510
365	1416
366	1381
367	1401
368	1415
369	1421
370	1448
371	1449
372	1483
373	1410
374	1431
375	1441
376	1429
377	1468
378	1493
379	1452
380	1440
381	1468
382	1443
383	1481
384	1508
385	1532
386	1463
387	1459
388	1549
389	1576
390	1494
391	1495
392	1513
393	1519
394	1516
395	1583
396	1547
397	1545
398	1492
399	1539
400	1546
401	1544
402	1490
403	1540
404	1617
405	1636
406	1617
407	1561
408	1530
409	1531
410	1631
411	1535
412	1686
413	1587
414	1622
415	1565
416	1588
417	1624
418	1665
419	1646
420	1570
421	1619
422	1567
423	1571
424	1628
425	1624
426	1579
427	1586
428	1601
429	1605
430	1634
431	1578
432	1697
433	1665
434	1593
435	1651
436	1696
437	1753
438	1649
