0	12520
1	12225
2	12149
3	12133
4	12129
5	12191
6	12200
7	12136
8	12194
9	12193
10	12135
11	12180
12	12152
13	12183
14	12187
15	12149
16	12138
17	12108
18	12268
19	12154
20	12172
21	12149
22	12149
23	12218
24	12172
25	12134
26	12191
27	12180
28	12157
29	12223
30	12196
31	12187
32	12258
33	12202
34	12129
35	12200
36	12186
37	12145
38	12140
39	12227
40	12145
41	12158
42	12135
43	12179
44	12120
45	12213
46	12135
47	12202
48	12181
49	12164
50	12191
51	12195
52	12249
53	12167
54	12192
55	12175
56	12161
57	12183
58	12154
59	12144
60	12180
61	12180
62	12181
63	12132
64	12213
65	12179
66	12197
67	12214
68	12173
69	12208
70	12185
71	12147
72	12148
73	12121
74	12149
75	12155
76	12173
77	12158
78	12136
79	12117
80	12177
81	12136
82	12080
83	12134
84	12089
85	12182
86	12187
87	12096
88	12152
89	12217
90	12106
91	12177
92	12168
93	12142
94	12165
95	12179
96	12204
97	12127
98	12123
99	12120
100	12173
101	12137
102	12167
103	12151
104	12151
105	12153
106	12107
107	12085
108	12244
109	12201
110	12175
111	12118
112	12137
113	12183
114	12181
115	12188
116	12161
117	12131
118	12157
119	12139
120	12156
121	12178
122	12178
123	12158
124	12167
125	12137
126	12193
127	12169
128	12140
129	12145
130	12156
131	12149
132	12210
133	12174
134	12148
135	12158
136	12161
137	12168
138	12158
139	12152
140	12112
141	12109
142	12178
143	12191
144	12107
145	12098
146	12141
147	12150
148	12125
149	12150
150	12181
151	12170
152	12182
153	12125
154	12186
155	12234
156	12123
157	12162
158	12128
159	12164
160	12151
161	12099
162	12163
163	12146
164	12127
165	12132
166	12170
167	12103
168	12142
169	12098
170	12153
171	12130
172	12182
173	12097
174	12081
175	12084
176	12114
177	12112
178	12133
179	12151
180	12101
181	12095
182	12108
183	12164
184	12153
185	12161
186	12159
187	12145
188	12167
189	12098
190	12155
191	12177
192	12181
193	12185
194	12185
195	12160
196	12077
197	12158
198	12143
199	12103
200	12125
201	12181
202	12108
203	12135
204	12155
205	12205
206	12165
207	12098
208	12114
209	12097
210	12133
211	12190
212	12161
213	12175
214	12122
215	12148
216	12148
217	12121
218	12143
219	12152
220	12201
221	12154
222	12192
223	12141
224	12188
225	12219
226	12144
227	12136
228	12166
229	12164
230	12166
231	12177
232	12130
233	12168
234	12144
235	12179
236	12099
237	12127
238	12189
239	12162
240	12143
241	12097
242	12200
243	12059
244	12134
