0	38
1	76
2	87
3	101
4	111
5	132
6	136
7	140
8	154
9	158
10	163
11	175
12	179
13	159
14	189
15	169
16	183
17	189
18	193
19	205
20	208
21	211
22	228
23	216
24	209
25	228
26	223
27	234
28	236
29	256
30	259
31	256
32	258
33	263
34	270
35	273
36	274
37	268
38	270
39	276
40	285
41	290
42	293
43	294
44	304
45	306
46	300
47	308
48	299
49	318
50	325
51	326
52	331
53	332
54	341
55	341
56	344
57	352
58	346
59	344
60	347
61	353
62	360
63	363
64	358
65	366
66	369
67	369
68	369
69	376
70	369
71	373
72	378
73	386
74	372
75	379
76	386
77	418
78	423
79	427
80	428
81	434
82	444
83	445
84	456
85	433
86	439
87	442
88	443
89	447
90	452
91	456
92	464
93	468
94	475
95	477
96	476
97	496
98	496
99	494
100	486
101	494
102	499
103	501
104	501
105	503
106	511
107	524
108	528
109	535
110	542
111	533
112	532
113	544
114	556
115	560
116	552
117	551
118	571
119	571
120	564
121	573
122	575
123	579
124	586
125	602
126	592
127	598
128	595
129	602
130	599
131	604
132	634
133	618
134	643
135	625
136	628
137	617
138	605
139	611
140	614
141	622
142	630
143	677
144	706
145	656
146	685
147	666
148	677
149	677
150	701
151	704
152	686
153	692
154	697
155	703
156	703
157	693
158	711
159	754
160	711
161	714
162	723
163	723
164	788
165	729
166	734
167	741
168	754
169	734
170	738
171	731
172	763
173	772
174	779
175	784
176	772
177	790
178	784
179	790
180	787
181	775
182	789
183	827
184	792
185	800
186	821
187	826
188	805
189	835
190	831
191	833
192	830
193	812
194	851
195	857
196	855
197	835
198	858
199	861
200	854
201	862
202	867
203	881
204	882
205	887
206	897
207	880
208	897
209	885
210	892
211	893
212	915
213	872
214	897
215	925
216	902
217	925
218	925
219	928
220	931
221	936
222	917
223	921
224	922
225	952
226	936
227	965
228	956
229	976
230	984
231	985
232	966
233	975
234	980
235	964
236	989
237	984
238	1000
239	994
240	1001
241	1013
242	1010
243	1003
244	1024
245	1027
246	1032
247	1068
248	1032
249	1047
250	1020
251	1048
252	1048
253	1045
254	1051
255	1056
256	1049
257	1060
258	1057
259	1082
260	1087
261	1089
262	1085
263	1085
264	1082
265	1100
266	1098
267	1099
268	1108
269	1124
270	1130
271	1128
272	1095
273	1097
274	1119
275	1143
276	1144
277	1146
278	1144
279	1199
280	1194
281	1169
282	1258
283	1160
284	1180
285	1183
